test_id,source_test_id,scenario_id,field,value,basis,answerable,candidate_count,candidate_reduction_pct,relevant_count,relevant_retained,all_relevant_retained,forbidden_count,forbidden_rejected
diag_year_real_explicit_filter_01,real_explicit_filter_01,utility_p02,year,2026,frozen_condition,True,13,95.307,1,0,False,0,0
diag_data_period_real_explicit_filter_01,real_explicit_filter_01,utility_p02,data_period,"""2026""",annual_period_equivalence,True,0,100.0,1,0,False,0,0
diag_document_type_real_explicit_filter_01,real_explicit_filter_01,utility_p02,document_type,"""amenity_catalog""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_domain_real_explicit_filter_01,real_explicit_filter_01,utility_p02,domain,"""real_estate_projects""",document_type_domain_mapping,True,0,100.0,1,0,False,0,0
diag_source_real_explicit_filter_01,real_explicit_filter_01,utility_p02,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_project_name_real_explicit_filter_01,real_explicit_filter_01,utility_p02,project_name,"""Happy Home Tràng Cát""",frozen_condition,True,2,99.278,1,1,True,0,0
diag_project_code_real_explicit_filter_01,real_explicit_filter_01,utility_p02,project_code,"""P02""",canonical_alias_resolution,True,2,99.278,1,1,True,0,0
diag_year_real_explicit_filter_02,real_explicit_filter_02,utility_p04,year,2026,frozen_condition,True,13,95.307,1,0,False,0,0
diag_data_period_real_explicit_filter_02,real_explicit_filter_02,utility_p04,data_period,"""2026""",annual_period_equivalence,True,0,100.0,1,0,False,0,0
diag_document_type_real_explicit_filter_02,real_explicit_filter_02,utility_p04,document_type,"""amenity_catalog""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_domain_real_explicit_filter_02,real_explicit_filter_02,utility_p04,domain,"""real_estate_projects""",document_type_domain_mapping,True,0,100.0,1,0,False,0,0
diag_source_real_explicit_filter_02,real_explicit_filter_02,utility_p04,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_project_name_real_explicit_filter_02,real_explicit_filter_02,utility_p04,project_name,"""Vinhomes Global Gate Hạ Long""",frozen_condition,True,2,99.278,1,1,True,0,0
diag_project_code_real_explicit_filter_02,real_explicit_filter_02,utility_p04,project_code,"""P04""",canonical_alias_resolution,True,2,99.278,1,1,True,0,0
diag_year_real_explicit_filter_03,real_explicit_filter_03,utility_p07,year,2026,frozen_condition,True,13,95.307,1,0,False,0,0
diag_data_period_real_explicit_filter_03,real_explicit_filter_03,utility_p07,data_period,"""2026""",annual_period_equivalence,True,0,100.0,1,0,False,0,0
diag_document_type_real_explicit_filter_03,real_explicit_filter_03,utility_p07,document_type,"""amenity_catalog""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_domain_real_explicit_filter_03,real_explicit_filter_03,utility_p07,domain,"""real_estate_projects""",document_type_domain_mapping,True,0,100.0,1,0,False,0,0
diag_source_real_explicit_filter_03,real_explicit_filter_03,utility_p07,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_project_name_real_explicit_filter_03,real_explicit_filter_03,utility_p07,project_name,"""Vinhomes Golden City""",frozen_condition,True,2,99.278,1,1,True,0,0
diag_project_code_real_explicit_filter_03,real_explicit_filter_03,utility_p07,project_code,"""P07""",canonical_alias_resolution,True,2,99.278,1,1,True,0,0
diag_year_real_explicit_filter_04,real_explicit_filter_04,utility_p09,year,2026,frozen_condition,True,13,95.307,1,0,False,0,0
diag_data_period_real_explicit_filter_04,real_explicit_filter_04,utility_p09,data_period,"""2026""",annual_period_equivalence,True,0,100.0,1,0,False,0,0
diag_document_type_real_explicit_filter_04,real_explicit_filter_04,utility_p09,document_type,"""amenity_catalog""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_domain_real_explicit_filter_04,real_explicit_filter_04,utility_p09,domain,"""real_estate_projects""",document_type_domain_mapping,True,0,100.0,1,0,False,0,0
diag_source_real_explicit_filter_04,real_explicit_filter_04,utility_p09,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_project_name_real_explicit_filter_04,real_explicit_filter_04,utility_p09,project_name,"""Vinhomes Wonder City""",frozen_condition,True,2,99.278,1,1,True,0,0
diag_project_code_real_explicit_filter_04,real_explicit_filter_04,utility_p09,project_code,"""P09""",canonical_alias_resolution,True,2,99.278,1,1,True,0,0
diag_year_real_explicit_filter_05,real_explicit_filter_05,utility_p11,year,2026,frozen_condition,True,13,95.307,1,0,False,0,0
diag_data_period_real_explicit_filter_05,real_explicit_filter_05,utility_p11,data_period,"""2026""",annual_period_equivalence,True,0,100.0,1,0,False,0,0
diag_document_type_real_explicit_filter_05,real_explicit_filter_05,utility_p11,document_type,"""amenity_catalog""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_domain_real_explicit_filter_05,real_explicit_filter_05,utility_p11,domain,"""real_estate_projects""",document_type_domain_mapping,True,0,100.0,1,0,False,0,0
diag_source_real_explicit_filter_05,real_explicit_filter_05,utility_p11,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_project_name_real_explicit_filter_05,real_explicit_filter_05,utility_p11,project_name,"""Vinhomes Global Gate""",frozen_condition,True,2,99.278,1,1,True,0,0
diag_project_code_real_explicit_filter_05,real_explicit_filter_05,utility_p11,project_code,"""P11""",canonical_alias_resolution,True,2,99.278,1,1,True,0,0
diag_year_real_explicit_filter_06,real_explicit_filter_06,utility_p12,year,2026,frozen_condition,True,13,95.307,1,0,False,0,0
diag_data_period_real_explicit_filter_06,real_explicit_filter_06,utility_p12,data_period,"""2026""",annual_period_equivalence,True,0,100.0,1,0,False,0,0
diag_document_type_real_explicit_filter_06,real_explicit_filter_06,utility_p12,document_type,"""amenity_catalog""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_domain_real_explicit_filter_06,real_explicit_filter_06,utility_p12,domain,"""real_estate_projects""",document_type_domain_mapping,True,0,100.0,1,0,False,0,0
diag_source_real_explicit_filter_06,real_explicit_filter_06,utility_p12,source,"""Vinhomes Market và nguồn công khai""",frozen_condition,True,0,100.0,1,0,False,0,0
diag_project_name_real_explicit_filter_06,real_explicit_filter_06,utility_p12,project_name,"""Vinhomes Star City""",frozen_condition,True,2,99.278,1,1,True,0,0
diag_project_code_real_explicit_filter_06,real_explicit_filter_06,utility_p12,project_code,"""P12""",canonical_alias_resolution,True,2,99.278,1,1,True,0,0
